rental_id,rental_date,inventory_id,customer_id,return_date,day_id,month_id,year_id
12117,2022-08-18 01:14:25+03:00,158,89,2022-08-27 00:26:25+03,12,4,1
12118,2022-08-18 01:16:44+03:00,4298,567,2022-08-20 04:13:44+03,12,4,1
12119,2022-08-18 01:16:46+03:00,2912,323,2022-08-19 02:11:46+03,12,4,1
12120,2022-08-18 01:20:40+03:00,3423,69,2022-08-22 23:30:40+03,12,4,1
12121,2022-08-18 01:20:45+03:00,4030,375,2022-08-25 06:23:45+03,12,4,1
12122,2022-08-18 01:22:18+03:00,361,497,2022-08-20 01:36:18+03,12,4,1
12123,2022-08-18 01:22:46+03:00,2036,22,2022-08-21 03:40:46+03,12,4,1
12124,2022-08-18 01:24:25+03:00,136,573,2022-08-25 05:08:25+03,12,4,1
12125,2022-08-18 01:25:21+03:00,2304,302,2022-08-23 23:51:21+03,12,4,1
12126,2022-02-14 18:16:03+03:00,4218,582,,27,5,1
12127,2022-08-18 01:31:09+03:00,2252,415,2022-08-24 07:07:09+03,12,4,1
12128,2022-08-18 01:31:25+03:00,891,146,2022-08-26 21:10:25+03,12,4,1
12129,2022-02-14 18:16:03+03:00,1358,516,,27,5,1
12130,2022-08-18 01:34:16+03:00,3380,21,2022-08-26 03:18:16+03,12,4,1
12131,2022-08-18 01:37:03+03:00,2600,403,2022-08-22 06:53:03+03,12,4,1
12132,2022-08-18 01:47:16+03:00,1958,132,2022-08-19 05:46:16+03,12,4,1
12133,2022-08-18 01:49:43+03:00,2682,288,2022-08-21 23:00:43+03,12,4,1
12134,2022-08-18 01:50:24+03:00,1019,381,2022-08-23 20:01:24+03,12,4,1
12135,2022-08-18 01:51:30+03:00,3944,527,2022-08-23 03:35:30+03,12,4,1
12136,2022-08-18 01:52:26+03:00,3632,109,2022-08-27 02:19:26+03,12,4,1
12137,2022-08-18 01:55:54+03:00,388,317,2022-08-27 01:32:54+03,12,4,1
12138,2022-08-18 01:57:13+03:00,1537,342,2022-08-24 21:13:13+03,12,4,1
12139,2022-08-18 01:57:55+03:00,322,408,2022-08-21 22:09:55+03,12,4,1
12140,2022-02-14 18:16:03+03:00,731,101,,27,5,1
12141,2022-08-18 02:04:12+03:00,3748,373,2022-08-24 03:24:12+03,12,4,1
12142,2022-08-18 02:06:26+03:00,2876,117,2022-08-24 04:45:26+03,12,4,1
12143,2022-02-14 18:16:03+03:00,512,587,,27,5,1
12144,2022-08-18 02:10:04+03:00,3482,5,2022-08-26 02:51:04+03,12,4,1
12145,2022-08-18 02:10:04+03:00,3833,434,2022-08-25 21:18:04+03,12,4,1
12146,2022-08-18 02:10:20+03:00,705,41,2022-08-23 22:36:20+03,12,4,1
12147,2022-08-18 02:13:15+03:00,2409,254,2022-08-20 03:27:15+03,12,4,1
12148,2022-08-18 02:13:51+03:00,3696,277,2022-08-26 21:47:51+03,12,4,1
12149,2022-08-18 02:13:55+03:00,3781,555,2022-08-21 01:35:55+03,12,4,1
12150,2022-08-18 02:14:03+03:00,1976,4,2022-08-19 01:52:03+03,12,4,1
12151,2022-08-18 02:21:35+03:00,2797,367,2022-08-22 04:51:35+03,12,4,1
12152,2022-08-18 02:22:30+03:00,3929,387,2022-08-23 06:13:30+03,12,4,1
12153,2022-08-18 02:23:56+03:00,2491,163,2022-08-21 02:31:56+03,12,4,1
12154,2022-08-18 02:24:30+03:00,2065,315,2022-08-18 21:12:30+03,12,4,1
12155,2022-08-18 02:27:33+03:00,3270,212,2022-08-26 03:43:33+03,12,4,1
12156,2022-08-18 02:33:45+03:00,2311,569,2022-08-22 21:33:45+03,12,4,1
12157,2022-08-18 02:34:20+03:00,4121,289,2022-08-22 22:10:20+03,12,4,1
12158,2022-08-18 02:36:09+03:00,2243,106,2022-08-27 08:31:09+03,12,4,1
12159,2022-08-18 02:37:59+03:00,1328,481,2022-08-19 22:51:59+03,12,4,1
12160,2022-08-18 02:41:46+03:00,2420,444,2022-08-27 00:59:46+03,12,4,1
12161,2022-08-18 02:44:30+03:00,2697,284,2022-08-25 05:34:30+03,12,4,1
12162,2022-08-18 02:46:01+03:00,1349,455,2022-08-22 08:16:01+03,12,4,1
12163,2022-08-18 02:46:38+03:00,3849,587,2022-08-19 06:38:38+03,12,4,1
12164,2022-08-18 02:53:37+03:00,4215,24,2022-08-27 02:09:37+03,12,4,1
12165,2022-08-18 02:57:06+03:00,3627,184,2022-08-26 05:13:06+03,12,4,1
12166,2022-08-18 03:00:02+03:00,3085,338,2022-08-21 02:04:02+03,12,4,1
12167,2022-08-18 03:03:52+03:00,2859,535,2022-08-18 22:19:52+03,12,4,1
12168,2022-08-18 03:05:54+03:00,2281,323,2022-08-24 04:16:54+03,12,4,1
12169,2022-08-18 03:06:10+03:00,1125,289,2022-08-25 04:40:10+03,12,4,1
12170,2022-08-18 03:06:13+03:00,454,457,2022-08-22 21:39:13+03,12,4,1
12171,2022-08-18 03:07:00+03:00,1162,226,2022-08-22 23:01:00+03,12,4,1
12172,2022-08-18 03:08:34+03:00,2830,41,2022-08-24 22:52:34+03,12,4,1
12173,2022-08-18 03:08:53+03:00,1458,101,2022-08-20 05:28:53+03,12,4,1
12174,2022-08-18 03:10:17+03:00,4558,328,2022-08-19 07:25:17+03,12,4,1
12175,2022-08-18 03:10:33+03:00,3873,255,2022-08-24 04:45:33+03,12,4,1
12176,2022-08-18 03:15:47+03:00,522,470,2022-08-25 01:23:47+03,12,4,1
12177,2022-08-18 03:17:32+03:00,1152,276,2022-08-25 21:32:32+03,12,4,1
12178,2022-08-18 03:21:21+03:00,1499,222,2022-08-19 02:59:21+03,12,4,1
12179,2022-08-18 03:28:15+03:00,2276,20,2022-08-20 22:52:15+03,12,4,1
12180,2022-08-18 03:28:18+03:00,532,81,2022-08-23 23:17:18+03,12,4,1
12181,2022-08-18 03:30:19+03:00,296,555,2022-08-21 07:52:19+03,12,4,1
12182,2022-08-18 03:34:13+03:00,3153,344,2022-08-24 06:38:13+03,12,4,1
12183,2022-08-18 03:36:00+03:00,1723,51,2022-08-21 03:59:00+03,12,4,1
12184,2022-08-18 03:40:14+03:00,1558,588,2022-08-25 07:04:14+03,12,4,1
12185,2022-08-18 03:43:36+03:00,1342,312,2022-08-23 09:13:36+03,12,4,1
12186,2022-08-18 03:45:50+03:00,3360,38,2022-08-22 22:12:50+03,12,4,1
12187,2022-08-18 03:51:43+03:00,2989,456,2022-08-19 00:23:43+03,12,4,1
12188,2022-08-18 03:51:44+03:00,1764,363,2022-08-26 03:01:44+03,12,4,1
12189,2022-08-18 03:54:44+03:00,2464,28,2022-08-27 06:32:44+03,12,4,1
12190,2022-08-18 03:57:11+03:00,2667,316,2022-08-23 00:53:11+03,12,4,1
12191,2022-08-18 04:01:40+03:00,3450,270,2022-08-21 07:45:40+03,12,4,1
12192,2022-08-18 04:03:59+03:00,1086,290,2022-08-25 07:32:59+03,12,4,1
12193,2022-08-18 04:04:47+03:00,292,558,2022-08-25 22:45:47+03,12,4,1
12194,2022-08-18 04:07:49+03:00,943,347,2022-08-20 01:54:49+03,12,4,1
12195,2022-08-18 04:08:48+03:00,4302,111,2022-08-26 02:39:48+03,12,4,1
12196,2022-08-18 04:08:58+03:00,3687,564,2022-08-26 23:54:58+03,12,4,1
12197,2022-08-18 04:09:20+03:00,1628,86,2022-08-21 23:28:20+03,12,4,1
12198,2022-08-18 04:09:23+03:00,424,96,2022-08-22 22:33:23+03,12,4,1
12199,2022-08-18 04:12:33+03:00,840,52,2022-08-18 22:47:33+03,12,4,1
12200,2022-08-18 04:14:06+03:00,3676,540,2022-08-23 06:44:06+03,12,4,1
12201,2022-08-18 04:14:08+03:00,672,563,2022-08-24 06:35:08+03,12,4,1
12202,2022-08-18 04:18:52+03:00,4228,591,2022-08-22 23:01:52+03,12,4,1
12203,2022-08-18 04:20:35+03:00,304,575,2022-08-26 03:27:35+03,12,4,1
12204,2022-08-18 04:21:08+03:00,774,437,2022-08-27 02:08:08+03,12,4,1
12205,2022-08-18 04:22:20+03:00,3275,254,2022-08-23 07:36:20+03,12,4,1
12206,2022-08-18 04:24:07+03:00,3745,265,2022-08-22 09:53:07+03,12,4,1
12207,2022-08-18 04:25:25+03:00,2039,551,2022-08-20 06:53:25+03,12,4,1
12208,2022-08-18 04:27:20+03:00,279,243,2022-08-21 02:41:20+03,12,4,1
12209,2022-08-18 04:27:29+03:00,3035,217,2022-08-21 01:32:29+03,12,4,1
12210,2022-08-18 04:31:18+03:00,1484,19,2022-08-26 04:36:18+03,12,4,1
12211,2022-08-18 04:33:29+03:00,3898,449,2022-08-25 09:10:29+03,12,4,1
12212,2022-08-18 04:33:55+03:00,4058,157,2022-08-24 05:14:55+03,12,4,1
12213,2022-08-18 04:34:22+03:00,2094,231,2022-08-21 09:48:22+03,12,4,1
12214,2022-08-18 04:35:39+03:00,4095,47,2022-08-24 02:36:39+03,12,4,1
12215,2022-08-18 04:37:07+03:00,4139,131,2022-08-19 04:09:07+03,12,4,1
12216,2022-08-18 04:44:44+03:00,2556,105,2022-08-24 05:27:44+03,12,4,1
12217,2022-08-18 04:48:14+03:00,1933,70,2022-08-21 03:52:14+03,12,4,1
12218,2022-08-18 04:49:54+03:00,2249,271,2022-08-23 09:52:54+03,12,4,1
12219,2022-08-18 04:50:02+03:00,982,530,2022-08-22 02:20:02+03,12,4,1
12220,2022-08-18 04:50:51+03:00,2488,98,2022-08-27 08:22:51+03,12,4,1
12221,2022-02-14 18:16:03+03:00,3949,22,,27,5,1
12222,2022-08-18 04:58:40+03:00,4142,397,2022-08-24 01:30:40+03,12,4,1
12223,2022-08-18 04:59:09+03:00,1781,372,2022-08-19 08:22:09+03,12,4,1
12224,2022-08-18 05:00:11+03:00,1876,306,2022-08-24 07:01:11+03,12,4,1
12225,2022-08-18 05:00:48+03:00,682,234,2022-08-25 02:43:48+03,12,4,1
12226,2022-08-18 05:04:28+03:00,3671,591,2022-08-21 10:52:28+03,12,4,1
12227,2022-08-18 05:08:10+03:00,2772,9,2022-08-20 04:48:10+03,12,4,1
12228,2022-08-18 05:08:23+03:00,1123,382,2022-08-22 05:42:23+03,12,4,1
12229,2022-08-18 05:11:04+03:00,1910,231,2022-08-27 06:06:04+03,12,4,1
12230,2022-08-18 05:11:44+03:00,1115,231,2022-08-24 05:26:44+03,12,4,1
12231,2022-08-18 05:14:14+03:00,2399,87,2022-08-19 07:44:14+03,12,4,1
12232,2022-08-18 05:16:54+03:00,174,535,2022-08-22 06:48:54+03,12,4,1
12233,2022-08-18 05:17:33+03:00,3823,352,2022-08-25 06:44:33+03,12,4,1
12234,2022-08-18 05:17:50+03:00,957,595,2022-08-20 04:49:50+03,12,4,1
12235,2022-08-18 05:19:29+03:00,1190,474,2022-08-23 09:39:29+03,12,4,1
12236,2022-08-18 05:24:38+03:00,4422,381,2022-08-25 11:05:38+03,12,4,1
12237,2022-08-18 05:25:08+03:00,4043,46,2022-08-20 04:41:08+03,12,4,1
12238,2022-08-18 05:26:42+03:00,1948,75,2022-08-25 01:48:42+03,12,4,1
12239,2022-08-18 05:27:11+03:00,1168,30,2022-08-26 06:34:11+03,12,4,1
12240,2022-08-18 05:33:17+03:00,1261,248,2022-08-21 05:13:17+03,12,4,1
12241,2022-08-18 05:37:31+03:00,2095,121,2022-08-25 08:50:31+03,12,4,1
12242,2022-08-18 05:38:54+03:00,1829,354,2022-08-27 08:56:54+03,12,4,1
12243,2022-08-18 05:39:11+03:00,4441,362,2022-08-21 04:57:11+03,12,4,1
12244,2022-08-18 05:46:40+03:00,2960,576,2022-08-25 00:27:40+03,12,4,1
12245,2022-08-18 05:48:41+03:00,3199,258,2022-08-25 07:12:41+03,12,4,1
12246,2022-08-18 05:51:51+03:00,2264,254,2022-08-24 07:36:51+03,12,4,1
12247,2022-08-18 05:53:18+03:00,2120,562,2022-08-22 06:53:18+03,12,4,1
12248,2022-08-18 05:53:34+03:00,3586,135,2022-08-21 03:14:34+03,12,4,1
12249,2022-08-18 05:57:29+03:00,921,1,2022-08-23 01:05:29+03,12,4,1
12250,2022-08-18 05:59:02+03:00,3044,276,2022-08-19 04:38:02+03,12,4,1
12251,2022-08-18 05:59:51+03:00,127,350,2022-08-25 10:54:51+03,12,4,1
12252,2022-08-18 06:00:50+03:00,566,446,2022-08-19 06:43:50+03,12,4,1
12253,2022-08-18 06:05:29+03:00,2858,6,2022-08-23 06:17:29+03,12,4,1
12254,2022-08-18 06:07:20+03:00,2100,266,2022-08-22 00:19:20+03,12,4,1
12255,2022-08-18 06:09:39+03:00,2975,572,2022-08-22 03:53:39+03,12,4,1
12256,2022-08-18 06:11:03+03:00,269,87,2022-08-25 03:20:03+03,12,4,1
12257,2022-08-18 06:11:13+03:00,2861,83,2022-08-22 01:40:13+03,12,4,1
12258,2022-08-18 06:14:35+03:00,2904,429,2022-08-19 00:30:35+03,12,4,1
12259,2022-08-18 06:15:43+03:00,1352,150,2022-08-27 01:31:43+03,12,4,1
12260,2022-08-18 06:16:06+03:00,4076,485,2022-08-27 10:04:06+03,12,4,1
12261,2022-08-18 06:16:15+03:00,591,125,2022-08-20 11:16:15+03,12,4,1
12262,2022-08-18 06:16:18+03:00,4053,131,2022-08-21 09:22:18+03,12,4,1
12263,2022-08-18 06:17:33+03:00,3073,87,2022-08-26 10:07:33+03,12,4,1
12264,2022-08-18 06:22:01+03:00,537,247,2022-08-20 05:22:01+03,12,4,1
12265,2022-08-18 06:22:31+03:00,2192,467,2022-08-19 06:25:31+03,12,4,1
12266,2022-08-18 06:24:30+03:00,652,388,2022-08-26 05:01:30+03,12,4,1
12267,2022-08-18 06:26:54+03:00,93,39,2022-08-23 08:40:54+03,12,4,1
12268,2022-08-18 06:27:54+03:00,724,573,2022-08-25 09:03:54+03,12,4,1
12269,2022-08-18 06:32:05+03:00,2456,190,2022-08-21 03:37:05+03,12,4,1
12270,2022-08-18 06:33:11+03:00,3866,471,2022-08-21 01:10:11+03,12,4,1
12271,2022-08-18 06:39:10+03:00,1964,15,2022-08-24 11:41:10+03,12,4,1
12272,2022-08-18 06:40:50+03:00,3539,431,2022-08-25 03:44:50+03,12,4,1
12273,2022-08-18 06:41:47+03:00,265,47,2022-08-27 09:00:47+03,12,4,1
12274,2022-08-18 06:42:02+03:00,1474,507,2022-08-25 02:50:02+03,12,4,1
12275,2022-08-18 06:43:22+03:00,4491,397,2022-08-22 03:49:22+03,12,4,1
12276,2022-02-14 18:16:03+03:00,407,33,,27,5,1
12277,2022-08-18 06:46:45+03:00,3205,294,2022-08-24 10:59:45+03,12,4,1
12278,2022-08-18 06:47:30+03:00,4159,421,2022-08-19 11:47:30+03,12,4,1
12279,2022-08-18 06:49:27+03:00,4032,46,2022-08-21 05:39:27+03,12,4,1
12280,2022-08-18 06:50:32+03:00,4576,417,2022-08-21 02:14:32+03,12,4,1
12281,2022-08-18 06:54:20+03:00,3623,173,2022-08-23 07:28:20+03,12,4,1
12282,2022-08-18 06:54:25+03:00,574,240,2022-08-23 06:02:25+03,12,4,1
12283,2022-08-18 06:55:49+03:00,3162,147,2022-08-22 10:45:49+03,12,4,1
12284,2022-08-18 06:56:43+03:00,3531,215,2022-08-20 01:32:43+03,12,4,1
12285,2022-08-18 06:57:59+03:00,3729,34,2022-08-19 01:20:59+03,12,4,1
12286,2022-08-18 06:58:06+03:00,2238,136,2022-08-24 02:06:06+03,12,4,1
12287,2022-08-18 07:01:20+03:00,4401,523,2022-08-25 11:51:20+03,12,4,1
12288,2022-08-18 07:05:28+03:00,443,575,2022-08-26 11:02:28+03,12,4,1
12289,2022-08-18 07:08:03+03:00,4100,283,2022-08-23 10:10:03+03,12,4,1
12290,2022-08-18 07:08:37+03:00,4270,73,2022-08-23 11:01:37+03,12,4,1
12291,2022-08-18 07:08:54+03:00,1417,58,2022-08-27 04:51:54+03,12,4,1
12292,2022-08-18 07:13:36+03:00,614,514,2022-08-25 06:00:36+03,12,4,1
12293,2022-08-18 07:14:44+03:00,2479,4,2022-08-27 03:32:44+03,12,4,1
12294,2022-08-18 07:15:46+03:00,1651,532,2022-08-26 04:23:46+03,12,4,1
12295,2022-08-18 07:16:28+03:00,2091,258,2022-08-22 12:32:28+03,12,4,1
12296,2022-08-18 07:19:57+03:00,903,436,2022-08-21 02:53:57+03,12,4,1
12297,2022-08-18 07:30:31+03:00,904,46,2022-08-27 09:33:31+03,12,4,1
12298,2022-08-18 07:32:32+03:00,892,176,2022-08-22 10:14:32+03,12,4,1
12299,2022-08-18 07:36:14+03:00,3213,540,2022-08-25 02:20:14+03,12,4,1
12300,2022-08-18 07:36:20+03:00,2293,317,2022-08-23 05:15:20+03,12,4,1
12301,2022-08-18 07:41:39+03:00,765,514,2022-08-22 08:02:39+03,12,4,1
12302,2022-08-18 07:43:22+03:00,1604,245,2022-08-27 10:54:22+03,12,4,1
12303,2022-08-18 07:44:29+03:00,1381,228,2022-08-24 06:31:29+03,12,4,1
12304,2022-08-18 07:46:29+03:00,4463,534,2022-08-22 13:14:29+03,12,4,1
12305,2022-08-18 07:47:55+03:00,3853,541,2022-08-21 03:56:55+03,12,4,1
12306,2022-08-18 07:48:23+03:00,2679,187,2022-08-26 04:32:23+03,12,4,1
12307,2022-08-18 07:48:53+03:00,2877,569,2022-08-22 11:03:53+03,12,4,1
12308,2022-08-18 07:58:40+03:00,762,9,2022-08-20 04:20:40+03,12,4,1
12309,2022-08-18 08:02:34+03:00,3814,385,2022-08-24 03:08:34+03,12,4,1
12310,2022-08-18 08:07:00+03:00,1650,211,2022-08-21 09:54:00+03,12,4,1
12311,2022-08-18 08:07:26+03:00,80,185,2022-08-21 04:07:26+03,12,4,1
12312,2022-08-18 08:07:31+03:00,2053,180,2022-08-27 02:20:31+03,12,4,1
12313,2022-08-18 08:10:02+03:00,2204,455,2022-08-25 04:48:02+03,12,4,1
12314,2022-08-18 08:15:06+03:00,2012,579,2022-08-24 09:45:06+03,12,4,1
12315,2022-08-18 08:16:09+03:00,4325,94,2022-08-27 07:54:09+03,12,4,1
12316,2022-08-18 08:17:06+03:00,90,510,2022-08-22 10:56:06+03,12,4,1
12317,2022-08-18 08:21:56+03:00,3694,332,2022-08-27 08:07:56+03,12,4,1
12318,2022-08-18 08:26:45+03:00,999,368,2022-08-23 03:35:45+03,12,4,1
12319,2022-08-18 08:26:51+03:00,3248,267,2022-08-20 06:00:51+03,12,4,1
12320,2022-08-18 08:27:05+03:00,516,274,2022-08-24 04:26:05+03,12,4,1
12321,2022-08-18 08:35:28+03:00,4235,365,2022-08-23 09:34:28+03,12,4,1
12322,2022-08-18 08:36:22+03:00,4107,336,2022-08-26 13:36:22+03,12,4,1
12323,2022-08-18 08:38:20+03:00,2436,221,2022-08-20 04:28:20+03,12,4,1
12324,2022-08-18 08:41:30+03:00,1844,404,2022-08-26 04:49:30+03,12,4,1
12325,2022-08-18 08:41:59+03:00,1865,114,2022-08-19 12:16:59+03,12,4,1
12326,2022-08-18 08:43:22+03:00,2425,261,2022-08-25 12:50:22+03,12,4,1
12327,2022-08-18 08:43:56+03:00,1355,77,2022-08-23 12:19:56+03,12,4,1
12328,2022-08-18 08:44:30+03:00,3127,397,2022-08-25 06:05:30+03,12,4,1
12329,2022-08-18 08:46:33+03:00,889,587,2022-08-26 13:35:33+03,12,4,1
12330,2022-08-18 08:47:19+03:00,4565,483,2022-08-25 07:51:19+03,12,4,1
12331,2022-08-18 08:51:05+03:00,627,235,2022-08-20 06:28:05+03,12,4,1
12332,2022-08-18 08:51:39+03:00,4370,18,2022-08-21 03:44:39+03,12,4,1
12333,2022-08-18 08:52:36+03:00,2629,160,2022-08-25 14:06:36+03,12,4,1
12334,2022-08-18 08:59:15+03:00,2776,150,2022-08-20 08:47:15+03,12,4,1
12335,2022-08-18 08:59:41+03:00,2484,75,2022-08-23 03:36:41+03,12,4,1
12336,2022-08-18 09:02:24+03:00,4221,117,2022-08-20 12:11:24+03,12,4,1
12337,2022-08-18 09:04:24+03:00,274,408,2022-08-19 10:36:24+03,12,4,1
12338,2022-08-18 09:05:06+03:00,1600,370,2022-08-19 04:27:06+03,12,4,1
12339,2022-08-18 09:07:01+03:00,3561,239,2022-08-20 07:06:01+03,12,4,1
12340,2022-08-18 09:09:27+03:00,130,154,2022-08-21 05:44:27+03,12,4,1
12341,2022-08-18 09:12:46+03:00,1408,63,2022-08-21 09:44:46+03,12,4,1
12342,2022-08-18 09:15:13+03:00,448,507,2022-08-27 13:07:13+03,12,4,1
12343,2022-08-18 09:15:19+03:00,3675,269,2022-08-24 06:58:19+03,12,4,1
12344,2022-08-18 09:16:58+03:00,2359,44,2022-08-25 07:50:58+03,12,4,1
12345,2022-08-18 09:17:55+03:00,1200,265,2022-08-21 13:35:55+03,12,4,1
12346,2022-08-18 09:18:10+03:00,1788,454,2022-08-19 07:49:10+03,12,4,1
12347,2022-08-18 09:21:47+03:00,434,186,2022-08-25 06:41:47+03,12,4,1
12348,2022-08-18 09:23:42+03:00,4191,545,2022-08-19 06:25:42+03,12,4,1
12349,2022-08-18 09:29:46+03:00,1333,172,2022-08-21 14:50:46+03,12,4,1
12350,2022-08-18 09:32:12+03:00,2299,95,2022-08-24 06:29:12+03,12,4,1
12351,2022-02-14 18:16:03+03:00,643,155,,27,5,1
12352,2022-08-18 09:33:08+03:00,1594,141,2022-08-21 05:42:08+03,12,4,1
12353,2022-08-18 09:34:07+03:00,2913,499,2022-08-26 07:56:07+03,12,4,1
12354,2022-08-18 09:36:23+03:00,4112,452,2022-08-20 10:59:23+03,12,4,1
12355,2022-08-18 09:37:05+03:00,493,529,2022-08-24 12:49:05+03,12,4,1
12356,2022-08-18 09:40:52+03:00,166,19,2022-08-22 04:51:52+03,12,4,1
12357,2022-08-18 09:41:43+03:00,504,16,2022-08-20 05:46:43+03,12,4,1
12358,2022-08-18 09:44:05+03:00,4172,28,2022-08-19 04:26:05+03,12,4,1
12359,2022-08-18 09:46:35+03:00,929,123,2022-08-26 14:01:35+03,12,4,1
12360,2022-08-18 09:47:31+03:00,1418,250,2022-08-22 14:08:31+03,12,4,1
12361,2022-08-18 09:48:05+03:00,3131,367,2022-08-20 07:16:05+03,12,4,1
12362,2022-08-18 09:52:49+03:00,3447,181,2022-08-26 05:20:49+03,12,4,1
12363,2022-08-18 09:55:09+03:00,3398,84,2022-08-19 07:29:09+03,12,4,1
12364,2022-08-18 09:55:09+03:00,4350,303,2022-08-24 07:42:09+03,12,4,1
12365,2022-08-18 09:55:14+03:00,3799,115,2022-08-22 08:12:14+03,12,4,1
12366,2022-08-18 09:57:14+03:00,1822,7,2022-08-27 09:07:14+03,12,4,1
12367,2022-08-18 09:57:38+03:00,3777,392,2022-08-25 07:49:38+03,12,4,1
12368,2022-08-18 09:57:43+03:00,484,337,2022-08-26 11:36:43+03,12,4,1
12369,2022-08-18 09:57:47+03:00,3343,503,2022-08-22 13:32:47+03,12,4,1
12370,2022-08-18 10:02:46+03:00,622,451,2022-08-19 04:50:46+03,12,4,1
12371,2022-08-18 10:04:35+03:00,2982,131,2022-08-27 10:13:35+03,12,4,1
12372,2022-08-18 10:07:25+03:00,777,367,2022-08-27 05:41:25+03,12,4,1
12373,2022-08-18 10:07:45+03:00,939,74,2022-08-26 12:42:45+03,12,4,1
12374,2022-08-18 10:20:08+03:00,3508,365,2022-08-21 10:50:08+03,12,4,1
12375,2022-08-18 10:20:29+03:00,852,116,2022-08-20 15:20:29+03,12,4,1
12376,2022-08-18 10:26:05+03:00,4564,31,2022-08-23 04:51:05+03,12,4,1
12377,2022-08-18 10:26:13+03:00,4418,266,2022-08-19 09:21:13+03,12,4,1
12378,2022-08-18 10:26:48+03:00,2879,99,2022-08-19 12:08:48+03,12,4,1
12379,2022-08-18 10:27:28+03:00,55,215,2022-08-25 04:58:28+03,12,4,1
12380,2022-08-18 10:31:43+03:00,3651,190,2022-08-23 14:24:43+03,12,4,1
12381,2022-08-18 10:32:33+03:00,3049,566,2022-08-26 05:45:33+03,12,4,1
12382,2022-08-18 10:36:03+03:00,1641,295,2022-08-23 05:30:03+03,12,4,1
12383,2022-08-18 10:36:58+03:00,2557,193,2022-08-23 07:08:58+03,12,4,1
12384,2022-08-18 10:39:33+03:00,3143,146,2022-08-21 16:22:33+03,12,4,1
12385,2022-08-18 10:45:57+03:00,3303,199,2022-08-24 06:50:57+03,12,4,1
12386,2022-08-18 10:46:24+03:00,3604,530,2022-08-21 04:56:24+03,12,4,1
12387,2022-08-18 10:48:09+03:00,4016,555,2022-08-26 11:05:09+03,12,4,1
12388,2022-08-18 10:48:36+03:00,1891,394,2022-08-22 10:59:36+03,12,4,1
12389,2022-08-18 10:51:42+03:00,3603,377,2022-08-23 15:06:42+03,12,4,1
12390,2022-08-18 10:52:53+03:00,1507,307,2022-08-22 14:15:53+03,12,4,1
12391,2022-08-18 10:57:58+03:00,2695,113,2022-08-25 07:20:58+03,12,4,1
12392,2022-08-18 11:02:41+03:00,2435,396,2022-08-26 14:47:41+03,12,4,1
12393,2022-08-18 11:05:15+03:00,3605,330,2022-08-23 13:10:15+03,12,4,1
12394,2022-08-18 11:06:30+03:00,2020,541,2022-08-21 14:09:30+03,12,4,1
12395,2022-08-18 11:11:23+03:00,3624,40,2022-08-26 07:35:23+03,12,4,1
12396,2022-08-18 11:12:52+03:00,1872,371,2022-08-27 12:44:52+03,12,4,1
12397,2022-08-18 11:13:24+03:00,4247,321,2022-08-27 16:58:24+03,12,4,1
12398,2022-08-18 11:13:42+03:00,3950,347,2022-08-27 13:44:42+03,12,4,1
12399,2022-08-18 11:19:12+03:00,1767,10,2022-08-26 08:52:12+03,12,4,1
12400,2022-08-18 11:20:51+03:00,4314,479,2022-08-21 07:50:51+03,12,4,1
12401,2022-08-18 11:27:34+03:00,385,123,2022-08-25 15:10:34+03,12,4,1
12402,2022-08-18 11:31:05+03:00,2124,440,2022-08-23 11:54:05+03,12,4,1
12403,2022-08-18 11:36:34+03:00,1097,342,2022-08-23 12:12:34+03,12,4,1
12404,2022-08-18 11:37:30+03:00,228,266,2022-08-27 15:11:30+03,12,4,1
12405,2022-08-18 11:38:02+03:00,4368,510,2022-08-22 14:56:02+03,12,4,1
12406,2022-08-18 11:39:26+03:00,391,220,2022-08-24 07:19:26+03,12,4,1
12407,2022-08-18 11:40:38+03:00,2360,143,2022-08-19 06:45:38+03,12,4,1
12408,2022-08-18 11:43:58+03:00,2568,64,2022-08-19 17:02:58+03,12,4,1
12409,2022-08-18 11:45:33+03:00,1904,210,2022-08-27 10:50:33+03,12,4,1
12410,2022-08-18 11:47:57+03:00,1234,181,2022-08-21 07:54:57+03,12,4,1
12411,2022-08-18 11:49:52+03:00,1578,75,2022-08-23 14:32:52+03,12,4,1
12412,2022-08-18 11:50:34+03:00,3466,366,2022-08-23 07:57:34+03,12,4,1
12413,2022-08-18 11:50:40+03:00,4454,32,2022-08-26 08:45:40+03,12,4,1
12414,2022-08-18 11:54:01+03:00,392,443,2022-08-24 17:41:01+03,12,4,1
12415,2022-08-18 11:56:48+03:00,3784,515,2022-08-22 14:34:48+03,12,4,1
12416,2022-08-18 11:57:00+03:00,3500,71,2022-08-19 10:56:00+03,12,4,1
12417,2022-08-18 11:59:36+03:00,4186,241,2022-08-19 13:35:36+03,12,4,1
12418,2022-08-18 12:01:48+03:00,3111,133,2022-08-19 15:40:48+03,12,4,1
12419,2022-08-18 12:01:50+03:00,452,477,2022-08-22 10:14:50+03,12,4,1
12420,2022-08-18 12:04:06+03:00,4067,158,2022-08-24 10:45:06+03,12,4,1
12421,2022-08-18 12:13:12+03:00,1855,451,2022-08-20 16:36:12+03,12,4,1
12422,2022-08-18 12:14:52+03:00,1014,470,2022-08-26 15:16:52+03,12,4,1
12423,2022-08-18 12:16:57+03:00,2055,319,2022-08-27 06:41:57+03,12,4,1
